Attendance_ID,Student_ID,Date,Morning_Session_Status,Evening_Lab_Status,Snacks_Consumed
4853,STU2493,2026-04-08,Present,Present,Yes
4854,STU2494,2026-04-08,Present,Present,Yes
4855,STU2495,2026-04-08,Late,Absent,No
4856,STU2496,2026-04-08,Present,Present,Yes
4857,STU2497,2026-04-08,Late,Absent,No
4858,STU2498,2026-04-08,Present,Present,Yes
4859,STU2499,2026-04-08,Present,Present,Yes
4860,STU2500,2026-04-08,Present,Absent,No
4861,STU2501,2026-04-08,Present,Present,Yes
4862,STU2502,2026-04-08,Present,Present,Yes
4863,STU2503,2026-04-08,Present,Absent,No
4864,STU2504,2026-04-08,Present,Present,Yes
4865,STU2505,2026-04-08,Present,Present,Yes
4866,STU2506,2026-04-08,Present,Present,Yes
4867,STU2507,2026-04-08,Present,Present,Yes
4868,STU2508,2026-04-08,Present,Present,Yes
4869,STU2509,2026-04-08,Present,Present,Yes
4870,STU2510,2026-04-08,Present,Present,Yes
4871,STU2511,2026-04-08,Present,Present,Yes
4872,STU2512,2026-04-08,Late,Absent,No
4873,STU2513,2026-04-08,Present,Present,Yes
4874,STU2514,2026-04-08,Present,Present,Yes
4875,STU2515,2026-04-08,Present,Present,Yes
4876,STU2516,2026-04-08,Present,Present,Yes
4877,STU2517,2026-04-08,Present,Present,Yes
4878,STU2518,2026-04-08,Present,Present,Yes
4879,STU2519,2026-04-08,Present,Present,Yes
4880,STU2520,2026-04-08,Present,Absent,No
4881,STU2521,2026-04-08,Present,Present,Yes
4882,STU2522,2026-04-08,Present,Present,Yes
4883,STU2523,2026-04-08,Absent,Absent,No
4884,STU2524,2026-04-08,Present,Present,Yes
4885,STU2525,2026-04-08,Present,Present,Yes
4886,STU2526,2026-04-08,Absent,Absent,No
4887,STU2527,2026-04-08,Present,Present,Yes
4888,STU2528,2026-04-08,Absent,Absent,No
4889,STU2529,2026-04-08,Present,Absent,No
4890,STU2530,2026-04-08,Present,Absent,No
4891,STU2531,2026-04-08,Present,Present,Yes
4892,STU2532,2026-04-08,Present,Present,Yes
4893,STU2533,2026-04-08,Present,Present,Yes
4894,STU2534,2026-04-08,Present,Present,Yes
4895,STU2535,2026-04-08,Present,Present,Yes
4896,STU2536,2026-04-08,Present,Present,Yes
4897,STU2537,2026-04-08,Present,Present,Yes
4898,STU2538,2026-04-08,Present,Present,Yes
4899,STU2539,2026-04-08,Present,Absent,No
4900,STU2540,2026-04-08,Present,Present,Yes
4901,STU2541,2026-04-08,Present,Present,Yes
4902,STU2542,2026-04-08,Late,Absent,No
4903,STU2543,2026-04-08,Absent,Absent,No
4904,STU2544,2026-04-08,Present,Present,Yes
4905,STU2545,2026-04-08,Present,Present,Yes
4906,STU2546,2026-04-08,Present,Present,Yes
4907,STU2547,2026-04-08,Present,Present,Yes
4908,STU2548,2026-04-08,Present,Present,Yes
4909,STU2549,2026-04-08,Present,Present,Yes
4910,STU2550,2026-04-08,Present,Present,Yes
4911,STU2551,2026-04-08,Present,Present,Yes
4912,STU2552,2026-04-08,Present,Present,Yes
4913,STU2553,2026-04-08,Present,Present,Yes
4914,STU2554,2026-04-08,Present,Present,Yes
4915,STU2555,2026-04-08,Present,Present,Yes
4916,STU2556,2026-04-08,Absent,Absent,No
4917,STU2557,2026-04-08,Present,Present,Yes
4918,STU2558,2026-04-08,Present,Present,Yes
4919,STU2559,2026-04-08,Present,Present,Yes
4920,STU2560,2026-04-08,Present,Present,Yes
4921,STU2561,2026-04-08,Present,Present,Yes
4922,STU2562,2026-04-08,Present,Present,Yes
4923,STU2563,2026-04-08,Present,Present,Yes
4924,STU2564,2026-04-08,Present,Present,Yes
4925,STU2565,2026-04-08,Present,Present,Yes
4926,STU2566,2026-04-08,Present,Present,Yes
4927,STU2567,2026-04-08,Present,Present,Yes
4928,STU2568,2026-04-08,Present,Present,Yes
4929,STU2569,2026-04-08,Present,Present,Yes
4930,STU2570,2026-04-08,Present,Present,Yes
4931,STU2571,2026-04-08,Present,Present,Yes
4932,STU2572,2026-04-08,Present,Present,Yes
4933,STU2573,2026-04-08,Present,Present,Yes
4934,STU2574,2026-04-08,Present,Absent,No
4935,STU2575,2026-04-08,Absent,Absent,No
4936,STU2576,2026-04-08,Present,Present,Yes
4937,STU2577,2026-04-08,Present,Present,Yes
4938,STU2578,2026-04-08,Present,Present,Yes
4939,STU2579,2026-04-08,Present,Present,Yes
4940,STU2580,2026-04-08,Present,Present,Yes
4941,STU2581,2026-04-08,Present,Absent,No
4942,STU2582,2026-04-08,Present,Present,Yes
4943,STU2583,2026-04-08,Present,Present,Yes
4944,STU2584,2026-04-08,Present,Present,Yes
4945,STU2585,2026-04-08,Present,Present,Yes
4946,STU2586,2026-04-08,Present,Present,Yes
4947,STU2587,2026-04-08,Present,Present,Yes
4948,STU2588,2026-04-08,Present,Present,Yes
4949,STU2589,2026-04-08,Present,Present,Yes
4950,STU2590,2026-04-08,Present,Present,Yes
4951,STU2591,2026-04-08,Present,Present,Yes
4952,STU2592,2026-04-08,Present,Present,Yes
4953,STU2593,2026-04-08,Present,Present,Yes
4954,STU2594,2026-04-08,Present,Present,Yes
4955,STU2595,2026-04-08,Present,Present,Yes
4956,STU2596,2026-04-08,Present,Present,Yes
4957,STU2597,2026-04-08,Present,Present,Yes
4958,STU2598,2026-04-08,Present,Present,Yes
4959,STU2599,2026-04-08,Present,Present,Yes
4960,STU2600,2026-04-08,Present,Present,Yes
4961,STU2601,2026-04-08,Present,Present,Yes
4962,STU2602,2026-04-08,Present,Present,Yes
4963,STU2603,2026-04-08,Present,Present,Yes
4964,STU2604,2026-04-08,Present,Present,Yes
4965,STU2605,2026-04-08,Present,Present,Yes
4966,STU2606,2026-04-08,Present,Present,Yes
4967,STU2607,2026-04-08,Present,Absent,No
4968,STU2608,2026-04-08,Absent,Absent,No
4969,STU2609,2026-04-08,Present,Present,Yes
4970,STU2610,2026-04-08,Present,Present,Yes
4971,STU2611,2026-04-08,Present,Present,Yes
4972,STU2612,2026-04-08,Present,Present,Yes
4973,STU2613,2026-04-08,Present,Present,Yes
4974,STU2614,2026-04-08,Present,Present,Yes
4975,STU2615,2026-04-08,Present,Present,Yes
4976,STU2616,2026-04-08,Present,Present,Yes
4977,STU2617,2026-04-08,Present,Present,Yes
4978,STU2618,2026-04-08,Present,Present,Yes
4979,STU2619,2026-04-08,Present,Present,Yes
4980,STU2620,2026-04-08,Present,Present,Yes
4981,STU2621,2026-04-08,Present,Present,Yes
4982,STU2622,2026-04-08,Present,Present,Yes
4983,STU2623,2026-04-08,Present,Present,Yes
4984,STU2624,2026-04-08,Present,Present,Yes
4985,STU2625,2026-04-08,Present,Present,Yes
4986,STU2626,2026-04-08,Present,Present,Yes
4987,STU2627,2026-04-08,Present,Present,Yes
4988,STU2628,2026-04-08,Present,Present,Yes
4989,STU2629,2026-04-08,Present,Present,Yes
4990,STU2630,2026-04-08,Present,Present,Yes
4991,STU2631,2026-04-08,Present,Present,Yes
4992,STU2632,2026-04-08,Present,Present,Yes
4993,STU2633,2026-04-08,Present,Present,Yes
4994,STU2634,2026-04-08,Present,Present,Yes
4995,STU2635,2026-04-08,Present,Present,Yes
4996,STU2636,2026-04-08,Late,Absent,No
4997,STU2637,2026-04-08,Present,Present,Yes
4998,STU2638,2026-04-08,Absent,Absent,No
4999,STU2639,2026-04-08,Present,Present,Yes
5000,STU2640,2026-04-08,Present,Present,Yes
5001,STU2641,2026-04-08,Present,Present,Yes
5002,STU2642,2026-04-08,Present,Present,Yes
5003,STU2643,2026-04-08,Absent,Absent,No
5004,STU2644,2026-04-08,Present,Present,Yes
5005,STU2645,2026-04-08,Present,Present,Yes
5006,STU2646,2026-04-08,Present,Present,Yes
5007,STU2647,2026-04-08,Present,Present,Yes
5008,STU2648,2026-04-08,Present,Present,Yes
5009,STU2649,2026-04-08,Present,Present,Yes
5010,STU2650,2026-04-08,Present,Present,Yes
5011,STU2651,2026-04-08,Present,Present,Yes
5012,STU2652,2026-04-08,Present,Present,Yes
5013,STU2653,2026-04-08,Present,Present,Yes
5014,STU2654,2026-04-08,Present,Present,Yes
5015,STU2655,2026-04-08,Late,Absent,No
5016,STU2656,2026-04-08,Present,Present,Yes
5017,STU2657,2026-04-08,Present,Present,Yes
5018,STU2658,2026-04-08,Present,Present,Yes
5019,STU2659,2026-04-08,Present,Present,Yes
5020,STU2660,2026-04-08,Present,Present,Yes
5021,STU2661,2026-04-08,Present,Present,Yes
5022,STU2662,2026-04-08,Present,Absent,No
5023,STU2663,2026-04-08,Present,Present,Yes
5024,STU2664,2026-04-08,Present,Present,Yes
5025,STU2665,2026-04-08,Present,Absent,No
5026,STU2666,2026-04-08,Present,Present,Yes
5027,STU2667,2026-04-08,Present,Present,Yes
5028,STU2668,2026-04-08,Present,Present,Yes
5029,STU2669,2026-04-08,Present,Present,Yes
5030,STU2670,2026-04-08,Present,Present,Yes
5031,STU2671,2026-04-08,Present,Present,Yes
5032,STU2672,2026-04-08,Present,Present,Yes
5033,STU2673,2026-04-08,Present,Present,Yes
5034,STU2674,2026-04-08,Present,Present,Yes
5035,STU2675,2026-04-08,Present,Present,Yes
5036,STU2676,2026-04-08,Present,Present,Yes
5037,STU2677,2026-04-08,Present,Present,Yes
5038,STU2678,2026-04-08,Present,Present,Yes
5039,STU2679,2026-04-08,Present,Present,Yes
5040,STU2680,2026-04-08,Present,Present,Yes
5041,STU1001,2026-04-09,Present,Present,Yes
5042,STU1002,2026-04-09,Present,Present,Yes
5043,STU1003,2026-04-09,Present,Present,Yes
5044,STU1004,2026-04-09,Present,Present,Yes
5045,STU1005,2026-04-09,Present,Present,Yes
5046,STU1006,2026-04-09,Present,Present,Yes
5047,STU1007,2026-04-09,Present,Present,Yes
5048,STU1008,2026-04-09,Present,Present,Yes
5049,STU1009,2026-04-09,Present,Present,Yes
5050,STU1010,2026-04-09,Present,Present,Yes
5051,STU1011,2026-04-09,Present,Present,Yes
5052,STU1012,2026-04-09,Present,Present,Yes
5053,STU1013,2026-04-09,Present,Absent,No
5054,STU1014,2026-04-09,Present,Present,Yes
5055,STU1015,2026-04-09,Present,Present,Yes
5056,STU1016,2026-04-09,Present,Absent,No
5057,STU1017,2026-04-09,Present,Present,Yes
5058,STU1018,2026-04-09,Absent,Absent,No
5059,STU1019,2026-04-09,Present,Present,Yes
5060,STU1020,2026-04-09,Present,Present,Yes
5061,STU1021,2026-04-09,Present,Present,Yes
5062,STU1022,2026-04-09,Present,Present,Yes
5063,STU1023,2026-04-09,Present,Present,Yes
5064,STU1024,2026-04-09,Present,Present,Yes
5065,STU1025,2026-04-09,Present,Present,Yes
5066,STU1026,2026-04-09,Present,Present,Yes
5067,STU1027,2026-04-09,Present,Present,Yes
5068,STU1028,2026-04-09,Present,Present,Yes
5069,STU1029,2026-04-09,Present,Present,Yes
5070,STU1030,2026-04-09,Absent,Absent,No
5071,STU1031,2026-04-09,Present,Present,Yes
5072,STU1032,2026-04-09,Present,Absent,No
5073,STU1033,2026-04-09,Present,Present,Yes
5074,STU1034,2026-04-09,Present,Present,Yes
5075,STU1035,2026-04-09,Present,Present,Yes
5076,STU1036,2026-04-09,Present,Present,Yes
5077,STU1037,2026-04-09,Absent,Absent,No
5078,STU1038,2026-04-09,Present,Present,Yes
5079,STU1039,2026-04-09,Present,Present,Yes
5080,STU1040,2026-04-09,Present,Present,Yes
5081,STU1041,2026-04-09,Present,Present,Yes
5082,STU1042,2026-04-09,Present,Present,Yes
5083,STU1043,2026-04-09,Absent,Absent,No
5084,STU1044,2026-04-09,Present,Present,Yes
5085,STU1045,2026-04-09,Present,Present,Yes
5086,STU1046,2026-04-09,Absent,Absent,No
5087,STU1047,2026-04-09,Present,Present,Yes
5088,STU1048,2026-04-09,Present,Present,Yes
5089,STU1049,2026-04-09,Present,Present,Yes
5090,STU1050,2026-04-09,Present,Present,Yes
5091,STU1051,2026-04-09,Present,Present,Yes
5092,STU1052,2026-04-09,Present,Present,Yes
5093,STU1053,2026-04-09,Present,Present,Yes
5094,STU1054,2026-04-09,Present,Present,Yes
5095,STU1055,2026-04-09,Present,Present,Yes
5096,STU1056,2026-04-09,Present,Present,Yes
5097,STU1057,2026-04-09,Present,Present,Yes
5098,STU1058,2026-04-09,Present,Present,Yes
5099,STU1059,2026-04-09,Present,Present,Yes
5100,STU1060,2026-04-09,Present,Present,Yes
5101,STU1061,2026-04-09,Present,Present,Yes
5102,STU1062,2026-04-09,Present,Present,Yes
5103,STU1063,2026-04-09,Present,Present,Yes
5104,STU1064,2026-04-09,Present,Present,Yes
5105,STU1065,2026-04-09,Present,Present,Yes
5106,STU1066,2026-04-09,Present,Absent,No
5107,STU1067,2026-04-09,Present,Present,Yes
5108,STU1068,2026-04-09,Present,Present,Yes
5109,STU1069,2026-04-09,Present,Present,Yes
5110,STU1070,2026-04-09,Present,Present,Yes
5111,STU1071,2026-04-09,Present,Present,Yes
5112,STU1072,2026-04-09,Absent,Absent,No
5113,STU1073,2026-04-09,Present,Present,Yes
5114,STU1074,2026-04-09,Present,Present,Yes
5115,STU1075,2026-04-09,Present,Present,Yes
5116,STU1076,2026-04-09,Present,Present,Yes
5117,STU1077,2026-04-09,Present,Present,Yes
5118,STU1078,2026-04-09,Present,Present,Yes
5119,STU1079,2026-04-09,Present,Present,Yes
5120,STU1080,2026-04-09,Present,Present,Yes
5121,STU1081,2026-04-09,Present,Present,Yes
5122,STU1082,2026-04-09,Absent,Absent,No
5123,STU1083,2026-04-09,Present,Present,Yes
5124,STU1084,2026-04-09,Present,Present,Yes
5125,STU1085,2026-04-09,Present,Present,Yes
5126,STU1086,2026-04-09,Present,Present,Yes
5127,STU1087,2026-04-09,Absent,Absent,No
5128,STU1088,2026-04-09,Present,Present,Yes
5129,STU1089,2026-04-09,Present,Absent,No
5130,STU1090,2026-04-09,Present,Present,Yes
5131,STU1091,2026-04-09,Present,Present,Yes
5132,STU1092,2026-04-09,Present,Present,Yes
5133,STU1093,2026-04-09,Present,Present,Yes
5134,STU1094,2026-04-09,Present,Present,Yes
5135,STU1095,2026-04-09,Present,Present,Yes
5136,STU1096,2026-04-09,Present,Present,Yes
5137,STU1097,2026-04-09,Present,Present,Yes
5138,STU1098,2026-04-09,Present,Present,Yes
5139,STU1099,2026-04-09,Present,Present,Yes
5140,STU1100,2026-04-09,Present,Present,Yes
5141,STU1101,2026-04-09,Present,Present,Yes
5142,STU1102,2026-04-09,Present,Present,Yes
5143,STU1103,2026-04-09,Present,Present,Yes
5144,STU1104,2026-04-09,Present,Present,Yes
5145,STU1105,2026-04-09,Present,Present,Yes
5146,STU1106,2026-04-09,Present,Present,Yes
5147,STU1107,2026-04-09,Present,Present,Yes
5148,STU1108,2026-04-09,Present,Present,Yes
5149,STU1109,2026-04-09,Present,Present,Yes
5150,STU1110,2026-04-09,Absent,Absent,No
5151,STU1111,2026-04-09,Present,Present,Yes
5152,STU1112,2026-04-09,Present,Present,Yes
5153,STU1113,2026-04-09,Present,Present,Yes
5154,STU1114,2026-04-09,Present,Present,Yes
5155,STU1115,2026-04-09,Present,Present,Yes
5156,STU1116,2026-04-09,Present,Present,Yes
5157,STU1117,2026-04-09,Present,Present,Yes
5158,STU1118,2026-04-09,Present,Present,Yes
5159,STU1119,2026-04-09,Present,Present,Yes
5160,STU1120,2026-04-09,Late,Absent,No
5161,STU1121,2026-04-09,Present,Present,Yes
5162,STU1122,2026-04-09,Present,Present,Yes
5163,STU1123,2026-04-09,Present,Present,Yes
5164,STU1124,2026-04-09,Present,Present,Yes
5165,STU1125,2026-04-09,Present,Present,Yes
5166,STU1126,2026-04-09,Present,Present,Yes
5167,STU1127,2026-04-09,Present,Absent,No
5168,STU1128,2026-04-09,Present,Present,Yes
5169,STU1129,2026-04-09,Present,Present,Yes
5170,STU1130,2026-04-09,Present,Present,Yes
5171,STU1131,2026-04-09,Present,Present,Yes
5172,STU1132,2026-04-09,Present,Present,Yes
5173,STU1133,2026-04-09,Present,Present,Yes
5174,STU1134,2026-04-09,Present,Present,Yes
5175,STU1135,2026-04-09,Present,Present,Yes
5176,STU1136,2026-04-09,Present,Present,Yes
5177,STU1137,2026-04-09,Present,Present,Yes
5178,STU1138,2026-04-09,Present,Present,Yes
5179,STU1139,2026-04-09,Absent,Absent,No
5180,STU1140,2026-04-09,Present,Present,Yes
5181,STU1141,2026-04-09,Present,Present,Yes
5182,STU1142,2026-04-09,Present,Present,Yes
5183,STU1143,2026-04-09,Present,Present,Yes
5184,STU1144,2026-04-09,Absent,Absent,No
5185,STU1145,2026-04-09,Present,Absent,No
5186,STU1146,2026-04-09,Present,Present,Yes
5187,STU1147,2026-04-09,Present,Present,Yes
5188,STU1148,2026-04-09,Late,Absent,No
5189,STU1149,2026-04-09,Present,Present,Yes
5190,STU1150,2026-04-09,Present,Present,Yes
5191,STU1151,2026-04-09,Present,Present,Yes
5192,STU1152,2026-04-09,Present,Present,Yes
5193,STU1153,2026-04-09,Present,Present,Yes
5194,STU1154,2026-04-09,Absent,Absent,No
5195,STU1155,2026-04-09,Present,Present,Yes
5196,STU1156,2026-04-09,Present,Present,Yes
5197,STU1157,2026-04-09,Present,Present,Yes
5198,STU1158,2026-04-09,Present,Present,Yes
5199,STU1159,2026-04-09,Absent,Absent,No
5200,STU1160,2026-04-09,Present,Present,Yes
5201,STU1161,2026-04-09,Present,Present,Yes
5202,STU1162,2026-04-09,Present,Present,Yes
5203,STU1163,2026-04-09,Present,Present,Yes
5204,STU1164,2026-04-09,Present,Present,Yes
5205,STU1165,2026-04-09,Present,Present,Yes
5206,STU1166,2026-04-09,Late,Absent,No
5207,STU1167,2026-04-09,Present,Present,Yes
5208,STU1168,2026-04-09,Present,Present,Yes
5209,STU1169,2026-04-09,Present,Present,Yes
5210,STU1170,2026-04-09,Present,Present,Yes
5211,STU1171,2026-04-09,Present,Present,Yes
5212,STU1172,2026-04-09,Present,Present,Yes
5213,STU1173,2026-04-09,Present,Present,Yes
5214,STU1174,2026-04-09,Present,Present,Yes
5215,STU1175,2026-04-09,Present,Present,Yes
5216,STU1176,2026-04-09,Present,Present,Yes
5217,STU1177,2026-04-09,Present,Present,Yes
5218,STU1178,2026-04-09,Present,Present,Yes
5219,STU1179,2026-04-09,Present,Present,Yes
5220,STU1180,2026-04-09,Present,Present,Yes
5221,STU1181,2026-04-09,Present,Present,Yes
5222,STU1182,2026-04-09,Present,Present,Yes
5223,STU1183,2026-04-09,Present,Present,Yes
5224,STU1184,2026-04-09,Present,Present,Yes
5225,STU1185,2026-04-09,Present,Present,Yes
5226,STU1186,2026-04-09,Present,Present,Yes
5227,STU1187,2026-04-09,Present,Absent,No
5228,STU1188,2026-04-09,Present,Present,Yes
5229,STU1189,2026-04-09,Present,Present,Yes
5230,STU1190,2026-04-09,Present,Present,Yes
5231,STU1191,2026-04-09,Present,Present,Yes
5232,STU1192,2026-04-09,Present,Present,Yes
5233,STU1193,2026-04-09,Present,Present,Yes
5234,STU1194,2026-04-09,Absent,Absent,No
5235,STU1195,2026-04-09,Present,Present,Yes
5236,STU1196,2026-04-09,Present,Present,Yes
5237,STU1197,2026-04-09,Present,Present,Yes
5238,STU1198,2026-04-09,Present,Present,Yes
5239,STU1199,2026-04-09,Present,Absent,No
5240,STU1200,2026-04-09,Present,Present,Yes
5241,STU1201,2026-04-09,Present,Present,Yes
5242,STU1202,2026-04-09,Present,Present,Yes
5243,STU1203,2026-04-09,Present,Present,Yes
5244,STU1204,2026-04-09,Present,Present,Yes
5245,STU1205,2026-04-09,Present,Present,Yes
5246,STU1206,2026-04-09,Present,Present,Yes
5247,STU1207,2026-04-09,Present,Present,Yes
5248,STU1208,2026-04-09,Present,Present,Yes
5249,STU1209,2026-04-09,Present,Present,Yes
5250,STU1210,2026-04-09,Present,Present,Yes
5251,STU1211,2026-04-09,Present,Present,Yes
5252,STU1212,2026-04-09,Present,Present,Yes
5253,STU1213,2026-04-09,Present,Present,Yes
5254,STU1214,2026-04-09,Present,Present,Yes
5255,STU1215,2026-04-09,Present,Present,Yes
5256,STU1216,2026-04-09,Present,Present,Yes
5257,STU1217,2026-04-09,Present,Present,Yes
5258,STU1218,2026-04-09,Present,Present,Yes
5259,STU1219,2026-04-09,Present,Present,Yes
5260,STU1220,2026-04-09,Present,Present,Yes
5261,STU1221,2026-04-09,Present,Present,Yes
5262,STU1222,2026-04-09,Present,Present,Yes
5263,STU1223,2026-04-09,Present,Present,Yes
5264,STU1224,2026-04-09,Present,Absent,No
5265,STU1225,2026-04-09,Present,Present,Yes
5266,STU1226,2026-04-09,Present,Present,Yes
5267,STU1227,2026-04-09,Present,Absent,No
5268,STU1228,2026-04-09,Present,Present,Yes
5269,STU1229,2026-04-09,Present,Present,Yes
5270,STU1230,2026-04-09,Present,Present,Yes
5271,STU1231,2026-04-09,Present,Present,Yes
5272,STU1232,2026-04-09,Present,Present,Yes
5273,STU1233,2026-04-09,Present,Present,Yes
5274,STU1234,2026-04-09,Present,Present,Yes
5275,STU1235,2026-04-09,Present,Present,Yes
5276,STU1236,2026-04-09,Present,Present,Yes
5277,STU1237,2026-04-09,Present,Present,Yes
5278,STU1238,2026-04-09,Present,Present,Yes
5279,STU1239,2026-04-09,Late,Absent,No
5280,STU1240,2026-04-09,Present,Present,Yes
5281,STU1241,2026-04-09,Late,Absent,No
5282,STU1242,2026-04-09,Absent,Absent,No
5283,STU1243,2026-04-09,Present,Present,Yes
5284,STU1244,2026-04-09,Absent,Absent,No
5285,STU1245,2026-04-09,Present,Present,Yes
5286,STU1246,2026-04-09,Present,Present,Yes
5287,STU1247,2026-04-09,Present,Present,Yes
5288,STU1248,2026-04-09,Present,Present,Yes
5289,STU1249,2026-04-09,Present,Present,Yes
5290,STU1250,2026-04-09,Present,Present,Yes
5291,STU1251,2026-04-09,Present,Present,Yes
5292,STU1252,2026-04-09,Present,Present,Yes
5293,STU1253,2026-04-09,Present,Present,Yes
5294,STU1254,2026-04-09,Present,Present,Yes
5295,STU1255,2026-04-09,Present,Present,Yes
5296,STU1256,2026-04-09,Present,Present,Yes
5297,STU1257,2026-04-09,Present,Present,Yes
5298,STU1258,2026-04-09,Present,Present,Yes
5299,STU1259,2026-04-09,Present,Present,Yes
5300,STU1260,2026-04-09,Present,Present,Yes
5301,STU1261,2026-04-09,Present,Present,Yes
5302,STU1262,2026-04-09,Present,Present,Yes
